index	phage_id	marker_hashes	rbp_hashes	rbp_length	shannon_entropy	n_unique_markers
23995	GCA_000692195.1_1_fragment_12	2468f0fc958a21afbe5d4578ebca6666	7c736d7240194044b20c28e02301e5c0	1137	0.0	1
23996	GCA_018420135.1_4_fragment_1	2468f0fc958a21afbe5d4578ebca6666	a7fcb2e508ffa7c24e9ffa545b40abfd	225	0.0	1
23997	GCA_023038055.1_33	2468f0fc958a21afbe5d4578ebca6666	ec024f9532db046f93e111cc7b7c3c52	1198	0.0	1
23998	GCA_000692175.1_1_fragment_11	2468f0fc958a21afbe5d4578ebca6666	2b218fb5afb10b8007a545eba796d987	466	0.0	1
23999	GCA_003951235.1_11_fragment_3	2468f0fc958a21afbe5d4578ebca6666	434fac30f1ed4919b01e8d9b86b88bc2	393	0.0	1
24000	GCA_024917575.1_1_fragment_20	2468f0fc958a21afbe5d4578ebca6666	034b6cb09f3f15f947a30d8bf961cd7f	393	0.0	1
24001	GCA_040561645.1_1_fragment_7	2468f0fc958a21afbe5d4578ebca6666	f5b43e8c7c187183312f63d02e848b5d	379	0.0	1
24002	GCA_023038055.1_12_fragment_2	2468f0fc958a21afbe5d4578ebca6666	785037bfb7f705f4543828c7a5c5b502	379	0.0	1
24003	GCA_022124385.1_22_fragment_2	2468f0fc958a21afbe5d4578ebca6666	f19c12f4df98dfb1219aa6459715da44	1134	0.0	1
24004	GCA_001631185.1_88_fragment_1	2468f0fc958a21afbe5d4578ebca6666	9a8d4c3732f3c0eb736612591ebda16d	1403	0.0	1
24005	GCA_002796425.1_1_fragment_8	2468f0fc958a21afbe5d4578ebca6666	cdeb1e016c45eb9fed21d4835f3690cb	1078	0.0	1
24006	GCA_001631315.1_6_fragment_1	2468f0fc958a21afbe5d4578ebca6666	23b1de4c0edcef99daa17431b1807a0b	1403	0.0	1
24007	GCA_022429145.1_9_fragment_1	2468f0fc958a21afbe5d4578ebca6666	253095179289dcbfed3e0f68fb3a2d32	1078	0.0	1
24008	GCA_014169215.1_1_fragment_7	2468f0fc958a21afbe5d4578ebca6666	5749993ad64d2200ac7a5e54ce1aec3f	1152	0.0	1
24009	GCA_022306395.1_14_fragment_1,GCA_022915955.1_12_fragment_1	2468f0fc958a21afbe5d4578ebca6666	cde990db63e46e1c78ee03abd2fc0872	388	0.0	1
24010	GCA_035786955.1_1_fragment_6	2468f0fc958a21afbe5d4578ebca6666	0cf43687c9b68fc75fae554b96e0bffb	1108	0.0	1
24011	GCA_000957525.1_23_fragment_2,GCA_001518125.1_112_fragment_1,GCA_001518675.1_147_fragment_1	2468f0fc958a21afbe5d4578ebca6666	da22a52589a292fdccbfe7a4bee9cc42	1108	0.0	1
24012	GCA_036907995.1_5_fragment_4,GCA_039571265.1_5_fragment_1,GCA_039571285.1_5_fragment_4	2468f0fc958a21afbe5d4578ebca6666	edf1e3f5cb449f260ca523b97d3aa1cc	1108	0.0	1
24013	GCA_000692215.1_1_fragment_2	2468f0fc958a21afbe5d4578ebca6666	4cc901c5caf11225c3c884eebb067a4d	404	0.0	1
24014	GCA_032476135.1_23_fragment_2	2468f0fc958a21afbe5d4578ebca6666	c93b33aef43a2ab8b1f85f4d68ad7d95	1122	0.0	1
24015	GCA_025903025.1_9_fragment_2	2468f0fc958a21afbe5d4578ebca6666	944073dfae09cad887149dc778241421	1435	0.0	1
24016	GCA_020592115.1_17_fragment_3,GCA_020592195.1_11_fragment_1	2468f0fc958a21afbe5d4578ebca6666	bde1dd3546d15fd5786363a8c6b641d8	1435	0.0	1
24017	GCA_040561645.1_1_fragment_6	2468f0fc958a21afbe5d4578ebca6666	fc721cbbaaa43c032caed8902511abb5	221	0.0	1
24018	GCA_022759585.1_1_fragment_24	2468f0fc958a21afbe5d4578ebca6666	996781ba413d0a3fb7dd7c55d13db91e	708	0.0	1
24019	GCA_026702945.1_1_fragment_13	2468f0fc958a21afbe5d4578ebca6666	6aa4916ac03a1298376145951b46dca4	835	0.0	1
24020	GCA_003401085.1_77_fragment_1	2468f0fc958a21afbe5d4578ebca6666	57eff8b277376e87f8035fcc6d0c81eb	659	0.0	1
24021	GCA_020075485.1_12_fragment_2	2468f0fc958a21afbe5d4578ebca6666	2ba351303a416efac6b95b562073ae13	729	0.0	1
24022	GCA_002946615.1_1_fragment_8,GCA_022759585.1_1_fragment_7	2468f0fc958a21afbe5d4578ebca6666	385a694973c5c64364f5996c8a8d299c	757	0.0	1
24023	GCA_022299275.1_13_fragment_3,GCA_022299315.1_15_fragment_3	2468f0fc958a21afbe5d4578ebca6666	bc5dd8333ea375fc9b8ba7f896cca3b0	704	0.0	1
24024	GCA_022152705.1_38	2468f0fc958a21afbe5d4578ebca6666	648f901f36aad903e9f7cdbc0c57f8a3	1031	0.0	1
24025	GCA_026266435.1_6_fragment_3	2468f0fc958a21afbe5d4578ebca6666	38e3252c07cab217571fea974da7b3e7	704	0.0	1
24026	GCA_014901995.1_1_fragment_5	2468f0fc958a21afbe5d4578ebca6666	029fa6181302f6ee037b38ca69be6a94	719	0.0	1
24027	GCA_014333355.1_1_fragment_16,GCA_014902765.1_1_fragment_12	2468f0fc958a21afbe5d4578ebca6666	ef109b35ac8aa73f1a3352094a64de6c	719	0.0	1
24028	GCA_014901995.1_1_fragment_21	2468f0fc958a21afbe5d4578ebca6666	3451dcce6f72f56b71df01a247e0bf40	1017	0.0	1
24029	GCA_022429145.1_23	2468f0fc958a21afbe5d4578ebca6666	2249a4fc4c5454ab3c799958bfa51cac	324	0.0	1
24030	GCA_020075485.1_27_fragment_1	2468f0fc958a21afbe5d4578ebca6666	a1baf3fb8f73e95e1fec40404dfeac19	749	0.0	1
24031	GCA_018278705.1_1_fragment_2	2468f0fc958a21afbe5d4578ebca6666	9759fef0548f245a673390a322ccd110	749	0.0	1
24032	GCA_001518675.1_89_fragment_1	2468f0fc958a21afbe5d4578ebca6666	f5195f7425cbd2ac4a785a0b7257b95f	770	0.0	1
24033	GCA_002948835.2_1_fragment_22,GCA_022299215.1_6_fragment_2,GCA_022406275.1_42	2468f0fc958a21afbe5d4578ebca6666	6a23f6b09d7313ff1441a59c35adbf33	706	0.0	1
24034	GCA_001518125.1_92	2468f0fc958a21afbe5d4578ebca6666	5398898e65e384dbe584bcbdc584d75c	639	0.0	1
24035	GCA_021803485.1_10_fragment_1	2468f0fc958a21afbe5d4578ebca6666	98fc2f3eab697a25bcd53b71e25a4037	1214	0.0	1
24036	GCA_022124385.1_32_fragment_1	2468f0fc958a21afbe5d4578ebca6666	bdf441e39aacfcf8477d83d7dd0fc4c3	780	0.0	1
24037	GCA_022055305.1_3_fragment_2	2468f0fc958a21afbe5d4578ebca6666	48bccb7ea59bcb09bc30dedaffc160f3	780	0.0	1
24038	GCA_000692195.1_1_fragment_16	2468f0fc958a21afbe5d4578ebca6666	c0ee64311661940ce349d4daaaecd079	765	0.0	1
24039	GCA_019104165.1_2_fragment_3	2468f0fc958a21afbe5d4578ebca6666	7d4cf6e6ca48f6591a3ea676ff9bc443	780	0.0	1
24040	GCA_022299275.1_11_fragment_2,GCA_022299315.1_12_fragment_2	2468f0fc958a21afbe5d4578ebca6666	bc7cfc2d547f14d31a41439095179727	780	0.0	1
24041	GCA_001011415.1_44	2468f0fc958a21afbe5d4578ebca6666	794dd4bd9d6a704929d7e4958bdd47a9	762	0.0	1
24042	GCA_022154885.1_1_fragment_2	2468f0fc958a21afbe5d4578ebca6666	7ea35630f0eb73476dcfa0012b6445cd	765	0.0	1
24043	GCA_032476135.1_9_fragment_3	2468f0fc958a21afbe5d4578ebca6666	ed0ad710a6e9af70abf8521714795763	717	0.0	1
24044	GCA_021878915.1_2_fragment_1	2468f0fc958a21afbe5d4578ebca6666	e99b8c3ecccc6f0e56bfe030a6225ad5	780	0.0	1
24045	GCA_001631315.1_1_fragment_1,GCA_022151465.1_15_fragment_2,GCA_023069035.1_10_fragment_2	2468f0fc958a21afbe5d4578ebca6666	dd0762578faa8043494d0d2d029fa63f	780	0.0	1
24046	GCA_000692215.1_1_fragment_14,GCA_014901995.1_1_fragment_19,GCA_022504665.1_11_fragment_2,GCA_025094575.1_11_fragment_2	2468f0fc958a21afbe5d4578ebca6666	0e2140c5bd4690c2948f8175bd4bbaf3	780	0.0	1
24047	GCA_020592115.1_21_fragment_1,GCA_020592195.1_18_fragment_1	2468f0fc958a21afbe5d4578ebca6666	ab3f0b0d47db18a1444d2d7974033c1b	780	0.0	1
24048	GCA_011392925.1_22_fragment_4	2468f0fc958a21afbe5d4578ebca6666	7858dd5752d192bebec1ea20e218aaa0	780	0.0	1
24049	GCA_022170325.1_31_fragment_1	2468f0fc958a21afbe5d4578ebca6666	e4bc1ed2dd9b8475a9f8726663bb3a85	408	0.0	1
24050	GCA_022170245.1_11_fragment_3	2468f0fc958a21afbe5d4578ebca6666	64e126afb48761f386e5878a12601e6c	780	0.0	1
24051	GCA_022429145.1_5_fragment_4	2468f0fc958a21afbe5d4578ebca6666	b503c4b3dc2e27480fb80e21bcca8d25	250	0.0	1
24052	GCA_022152705.1_9_fragment_1	2468f0fc958a21afbe5d4578ebca6666	b8731855ca4668af843baa6006338fb0	250	0.0	1
24053	GCA_002796425.1_1_fragment_10	2468f0fc958a21afbe5d4578ebca6666	ee212c0c29aa438ba303d6785bbffb67	250	0.0	1
24054	GCA_040276555.1_6_fragment_1	2468f0fc958a21afbe5d4578ebca6666	2ae77bc4d25a5e3cdedfa1f73127c9fe	687	0.0	1
24055	GCA_018420295.1_310_fragment_1	2468f0fc958a21afbe5d4578ebca6666	8e32fb9803ad3e43695e40489e086627	629	0.0	1
24056	GCA_001011415.1_41_fragment_2	2468f0fc958a21afbe5d4578ebca6666	c24ff32d319ae4a8f80bab7be888e849	1114	0.0	1
24057	GCA_022124385.1_8_fragment_1,GCA_022152705.1_2_fragment_1	2468f0fc958a21afbe5d4578ebca6666	773ec6954655bedcc1b66578c35d134c	795	0.0	1
24058	GCA_032476135.1_31_fragment_1	2468f0fc958a21afbe5d4578ebca6666	2ae66beb3c3e860f095ccf4f79cdfcda	737	0.0	1
24059	GCA_022169885.1_1_fragment_1	2468f0fc958a21afbe5d4578ebca6666	d35d1c6d35b7da1e459b63e008a9ccac	795	0.0	1
24060	GCA_021870735.1_4_fragment_1	2468f0fc958a21afbe5d4578ebca6666	41a7152dbf69a059bd35e38efff84f8a	795	0.0	1
24061	GCA_019104165.1_22_fragment_2	2468f0fc958a21afbe5d4578ebca6666	9a3091255b4fedb9a54ddf72ca4f75ec	795	0.0	1
24062	GCA_002948835.2_1_fragment_9,GCA_022406275.1_66_fragment_1	2468f0fc958a21afbe5d4578ebca6666	a0a134473c382f398650d261250ec390	795	0.0	1
24063	GCA_032676645.1_3_fragment_1	2468f0fc958a21afbe5d4578ebca6666	1640da95fbe6bf214b561c9c496e66fd	1222	0.0	1
24064	GCA_000692175.1_1_fragment_19	2468f0fc958a21afbe5d4578ebca6666	b6622f997b69e0eed2a7ef0d1b53ef2b	795	0.0	1
24065	GCA_022170245.1_8_fragment_1,GCA_022170325.1_12_fragment_1	2468f0fc958a21afbe5d4578ebca6666	b9da85e3bcbffa2640543f8ffad49a25	795	0.0	1
24066	GCA_001593585.2_2	2468f0fc958a21afbe5d4578ebca6666	56c66055aa1491107e635cde19ae32db	687	0.0	1
24067	GCA_001030165.1_1_fragment_12	2468f0fc958a21afbe5d4578ebca6666	33aff1a5888757aada44935c54625fae	398	0.0	1
24068	GCA_022165185.1_56	09cff4baf16c87bcf1a94fc534651c60	eb2eb32c3bf767400b9e45383d9ffc38	1701	0.0	1
24069	GCA_022165185.1_4_fragment_1	09cff4baf16c87bcf1a94fc534651c60	541f07651fc38426b2cb4f34f949c21b	1403	0.0	1
24070	GCA_022141245.1_2_fragment_2	6fc928b693547b484a71e9b6a7b29988	1de92b8808a7d5bc6af3660531411aa5	224	0.0	1
24071	GCA_022141245.1_6_fragment_2	6fc928b693547b484a71e9b6a7b29988	8cb4c8b61c9bfaae070fe28cd84d9bb6	1122	0.0	1
24072	GCA_004127295.1_8_fragment_1,GCA_022141245.1_21_fragment_1	6fc928b693547b484a71e9b6a7b29988	088af013ac5014148f773dce73858e1c	206	0.0	1
24073	GCA_022141245.1_5_fragment_3	6fc928b693547b484a71e9b6a7b29988	f81d91ba392af859310c8c7d4b4793ae	780	0.0	1
24074	GCA_004127295.1_20_fragment_1	6fc928b693547b484a71e9b6a7b29988	382c28bd59a939fc728e84ed188067b7	780	0.0	1
24075	GCA_026335275.1_1_fragment_6	c6df90ff3e44091c9cf963220f4911e5	adf830e137076829b34e48266957766a	1801	0.0	1
24076	GCA_003400785.1_43_fragment_1	c6df90ff3e44091c9cf963220f4911e5	0f8f328acbbac48fb111701e48ae348b	378	0.0	1
24077	GCA_022027175.1_1_fragment_5	c6df90ff3e44091c9cf963220f4911e5	b62d43cb66528ebf26b01d3b97511878	819	0.0	1
24078	GCA_026335275.1_8_fragment_1	c6df90ff3e44091c9cf963220f4911e5	0e0f8c5ebf06d26ad1ee65d3cf93a56f	378	0.0	1
24079	GCA_003227835.1_39_fragment_1	c6df90ff3e44091c9cf963220f4911e5	7b24045be82c6d3141a3d04d3b6f3df8	526	0.0	1
24080	GCA_023040595.1_3_fragment_3,GCA_025071115.1_3_fragment_3	c6df90ff3e44091c9cf963220f4911e5	c0fa7f5bcc5e6ebc471bf74bfce2de94	269	0.0	1
24081	GCA_026335275.1_18_fragment_1	c6df90ff3e44091c9cf963220f4911e5	4b78f6ed93844b0558978b5f1139cf64	1137	0.0	1
24082	GCA_026335275.1_1_fragment_5	c6df90ff3e44091c9cf963220f4911e5	663d4ba25f59f73f2d724b1f0ff03a6e	719	0.0	1
24083	GCA_022027175.1_1_fragment_6	c6df90ff3e44091c9cf963220f4911e5	538b34b7877788b127df62c456032948	719	0.0	1
24084	GCA_018420355.1_3_fragment_1	c6df90ff3e44091c9cf963220f4911e5	37af93c297398e8e0beee8cf907d2f99	629	0.0	1
24085	GCA_003400785.1_85_fragment_1	c6df90ff3e44091c9cf963220f4911e5	ac33c41909a3b76b20a0cf9f036f9fa5	780	0.0	1
24086	GCA_003227835.1_29_fragment_1,GCA_023040595.1_8_fragment_1,GCA_025071115.1_8_fragment_1	c6df90ff3e44091c9cf963220f4911e5	5233512c1371f46f499eebfe5087371f	762	0.0	1
24087	GCA_003227835.1_9_fragment_1,GCA_023040595.1_13_fragment_1,GCA_025071115.1_13_fragment_1	c6df90ff3e44091c9cf963220f4911e5	0e29a7366e75c022d9014ed4dcee5470	629	0.0	1
24088	GCA_016643825.1_6_fragment_1	c6df90ff3e44091c9cf963220f4911e5	a51ee676813a0c82685cc4a7a65092d9	629	0.0	1
24089	GCA_034121025.1_1_fragment_12	6d7560aae8a1e7aa281b1dd8af9f1a44	4411abd14e36391dcf2978e01dbdd915	641	0.0	1
24090	GCA_034121025.1_1_fragment_10	6d7560aae8a1e7aa281b1dd8af9f1a44	7c736d7240194044b20c28e02301e5c0	1137	0.0	1
24091	GCA_034121025.1_1_fragment_11	6d7560aae8a1e7aa281b1dd8af9f1a44	4382c7739caca2ad75121d305d1fb1de	2115	0.0	1
24092	GCA_021936115.1_23_fragment_1	b7f6274a4fc4b82b34600e41f5f0640e	13804b3480e7c72ec991649261f03f4e	260	0.0	1
24093	GCA_021947015.1_5_fragment_4	b7f6274a4fc4b82b34600e41f5f0640e	49014ea709bc0cc08badc917eec5252b	632	0.0	1
24094	GCA_027595705.1_1_fragment_19	b7f6274a4fc4b82b34600e41f5f0640e	3c0f85a990c00f4733def5fd023541e2	380	0.0	1
24095	GCA_021947015.1_1_fragment_4	b7f6274a4fc4b82b34600e41f5f0640e	8e01986875106e027265cbf158315e5d	650	0.0	1
24096	GCA_027595705.1_1_fragment_14	b7f6274a4fc4b82b34600e41f5f0640e	31826175becdd5d1a1d2a06f0893b362	1196	0.0	1
24097	GCA_027595705.1_1_fragment_22	b7f6274a4fc4b82b34600e41f5f0640e	5939622044b19c7263082999c02a3365	704	0.0	1
24098	GCA_021936115.1_6_fragment_1	b7f6274a4fc4b82b34600e41f5f0640e	58774d1f22644fd4e56cebeffdd12c70	795	0.0	1
24099	GCA_003400515.1_111_fragment_5	213e54b97537813244ea584e6c5bfd12	0257e857c3257d1a1b31441bd779ef8b	729	0.0	1
24100	GCA_022253075.1_33_fragment_1	aafad37cb4162baad9fa39194db4ef4b	c24d3c8c7caa2c78c2804ab2decdd087	359	0.0	1
24101	GCA_021933455.1_14_fragment_2,GCA_023674625.1_60_fragment_1	aafad37cb4162baad9fa39194db4ef4b	5f4371c4c0d44926965942e9c3617083	357	0.0	1
24102	GCA_023982095.1_42	aafad37cb4162baad9fa39194db4ef4b	99ab7cb5ea39a03dd4eb3a0f707f64eb	586	0.0	1
24103	GCA_026006535.1_44	aafad37cb4162baad9fa39194db4ef4b	34322de68aaf44b8b2efa7324601a1a7	858	0.0	1
24104	GCA_026271075.1_68	aafad37cb4162baad9fa39194db4ef4b	f6fdc62de6840e6467096423c546afbc	1015	0.0	1
24105	GCA_024431935.1_16_fragment_1	aafad37cb4162baad9fa39194db4ef4b	d75660a3db95e48f401c5b28eb4d00bc	494	0.0	1
24106	GCA_026271075.1_14_fragment_2	aafad37cb4162baad9fa39194db4ef4b	d7df5fe5369f51ac744713ad1aae34be	308	0.0	1
24107	GCA_022034255.1_45_fragment_1,GCA_022034655.1_67_fragment_1,GCA_022164305.1_82_fragment_1,GCA_023582585.1_11_fragment_2	aafad37cb4162baad9fa39194db4ef4b	e3b42c6e04afea4621e17a72e9e85c13	321	0.0	1
24108	GCA_021940835.1_32	aafad37cb4162baad9fa39194db4ef4b	61013e9b6cbd3c4fa9a54c85c238ed33	365	0.0	1
24109	GCA_024431915.1_49	aafad37cb4162baad9fa39194db4ef4b	a0512b7e505883bfc318f06498940aeb	342	0.0	1
24110	GCA_016905805.1_167	aafad37cb4162baad9fa39194db4ef4b	c1e27c4f3876d47c1fb22a3fc73771a8	789	0.0	1
24111	GCA_021923305.1_73	aafad37cb4162baad9fa39194db4ef4b	0d4ea98c98704d98ee415449a8e221df	328	0.0	1
24112	GCA_026271075.1_37_fragment_1	aafad37cb4162baad9fa39194db4ef4b	d930b6b02ad91f948f6983b98927b8c1	313	0.0	1
24113	GCA_024434835.1_85,GCA_024435455.1_48,GCA_024439055.1_49,GCA_024471735.1_64	aafad37cb4162baad9fa39194db4ef4b	fd0c010357af151ffd567c7cee055b3e	495	0.0	1
24114	GCA_024471735.1_76	aafad37cb4162baad9fa39194db4ef4b	f604c8e2d2cabdef3ef0ec5fb4144e4c	495	0.0	1
24115	GCA_026528655.1_53	aafad37cb4162baad9fa39194db4ef4b	3721813ba8841128ea2f87a94a5960fe	577	0.0	1
24116	GCA_025877825.1_30_fragment_1	aafad37cb4162baad9fa39194db4ef4b	5aa1a8acd125fd9a01b7b2966d4e9c82	432	0.0	1
24117	GCA_019428195.1_16	aafad37cb4162baad9fa39194db4ef4b	92688c76b9fadfbeae4ba5741ec1fa70	2059	0.0	1
24118	GCA_015666635.1_82_fragment_2	aafad37cb4162baad9fa39194db4ef4b	50ca80eef90d43e81668f2cb0da3ee1f	1668	0.0	1
24119	GCA_015666635.1_32_fragment_1	aafad37cb4162baad9fa39194db4ef4b	6428d64fe3dfc80cdb58242ed14ee2b0	861	0.0	1
24120	GCA_015278055.1_1_fragment_12	aafad37cb4162baad9fa39194db4ef4b	0c3f45c2bb5e352ee92c6f2d5bff9d8d	942	0.0	1
24121	GCA_020858215.1_109_fragment_1	aafad37cb4162baad9fa39194db4ef4b	1308a1267862fcd25d4472d83fd1aa00	515	0.0	1
24122	GCA_015666635.1_22_fragment_1	aafad37cb4162baad9fa39194db4ef4b	358453af44225de1cce29d821e47c15b	1005	0.0	1
24123	GCA_019311285.1_278_fragment_1	aafad37cb4162baad9fa39194db4ef4b	55cc97e1972170f1727ace5ac04c5760	360	0.0	1
24124	GCA_023572325.1_78_fragment_1	aafad37cb4162baad9fa39194db4ef4b	2f6ed52656d5aa07a39c85b1d46b6da9	1336	0.0	1
24125	GCA_021972975.1_1_fragment_2	aafad37cb4162baad9fa39194db4ef4b	3a9fba4637ff2442510dbc9597364a25	590	0.0	1
24126	GCA_021866395.1_13_fragment_1	aafad37cb4162baad9fa39194db4ef4b	663954a348a2ad6bc72a152e1134eda8	993	0.0	1
24127	GCA_024431975.1_34_fragment_1	aafad37cb4162baad9fa39194db4ef4b	7aeb5e3eceec98f57056f3b6d0a6c7db	778	0.0	1
24128	GCA_013169115.1_16_fragment_1	aafad37cb4162baad9fa39194db4ef4b	0bb36052660f49adbf76fd07b1a86eee	654	0.0	1
24129	GCA_022164945.1_21_fragment_1	aafad37cb4162baad9fa39194db4ef4b	b79833f77299e4dcd3470180f7d6d6ea	891	0.0	1
24130	GCA_003065045.1_78_fragment_1	aafad37cb4162baad9fa39194db4ef4b	62ac005a00955f5f06246c2ae44b6109	1223	0.0	1
24131	GCA_041202125.1_68	aafad37cb4162baad9fa39194db4ef4b	a8ee459489c06a183fb6a8db4f4808e6	583	0.0	1
24132	GCA_022047425.1_4_fragment_1	aafad37cb4162baad9fa39194db4ef4b	e006ab87da274b0f8e34294ab531742a	583	0.0	1
24133	GCA_022009455.1_29_fragment_1	aafad37cb4162baad9fa39194db4ef4b	ceb321c282bdae58ec70128d3ae6929f	583	0.0	1
24134	GCA_016055295.1_70	aafad37cb4162baad9fa39194db4ef4b	e7087ced44962c1df51713387cfbacff	725	0.0	1
24135	GCA_021933455.1_29_fragment_1,GCA_023674625.1_39_fragment_1,GCA_023761845.1_38_fragment_1	aafad37cb4162baad9fa39194db4ef4b	0b22c49d607167e0a653d67c8437db68	359	0.0	1
24136	GCA_024431975.1_60	aafad37cb4162baad9fa39194db4ef4b	4e26b695665e05ff07aaddf918c0f3a1	646	0.0	1
24137	GCA_020858215.1_120_fragment_1	aafad37cb4162baad9fa39194db4ef4b	ab268fabf579cbd4b52739c617500320	1421	0.0	1
24138	GCA_015666635.1_29_fragment_1	aafad37cb4162baad9fa39194db4ef4b	329ab2d4d370ae4b5dc6b53b6e22092c	1428	0.0	1
24139	GCA_041076595.1_310	aafad37cb4162baad9fa39194db4ef4b	7b675677c157a2aab92403d868c532c3	879	0.0	1
24140	GCA_022164945.1_47	aafad37cb4162baad9fa39194db4ef4b	0a015d86ee2381834b841e1e421c9fb8	259	0.0	1
24141	GCA_015666635.1_25	aafad37cb4162baad9fa39194db4ef4b	4fc40b0c6b5e5f9bba28d262d9024f7a	499	0.0	1
24142	GCA_021940835.1_12_fragment_1	aafad37cb4162baad9fa39194db4ef4b	cf58b26bc22c01374219357ccfe0eabf	483	0.0	1
24143	GCA_023680675.1_2_fragment_1,GCA_023761425.1_77	aafad37cb4162baad9fa39194db4ef4b	c74508b7882454bd9d43526a9b6ab0b3	653	0.0	1
24144	GCA_022087065.1_75	aafad37cb4162baad9fa39194db4ef4b	192569a6a8944604bccb9f3e46e94e40	601	0.0	1
24145	GCA_026326395.1_86	aafad37cb4162baad9fa39194db4ef4b	e352c8f5e7031a001e874e7bed91e428	651	0.0	1
24146	GCA_021940835.1_31	aafad37cb4162baad9fa39194db4ef4b	5eeb7f475199f0ae7d7a1b49cae84e28	486	0.0	1
24147	GCA_024431975.1_46	aafad37cb4162baad9fa39194db4ef4b	246c5b4aba9c7a15a991dcd592051c27	1512	0.0	1
24148	GCA_026326395.1_105	aafad37cb4162baad9fa39194db4ef4b	0d3a4c44aee60b1aacc50768d1fec2d7	1375	0.0	1
24149	GCA_024431975.1_2_fragment_1	aafad37cb4162baad9fa39194db4ef4b	19727606ab9521a1158b779a34fa7dd8	242	0.0	1
24150	GCA_900451915.1_2_fragment_6	aafad37cb4162baad9fa39194db4ef4b	1fe4ec7ed3585bc01481c18642213bcd	1508	0.0	1
24151	GCA_026527355.1_33,GCA_026527395.1_40,GCA_026527415.1_46,GCA_026527435.1_37,GCA_026527455.1_46,GCA_026527495.1_46,GCA_026527535.1_42,GCA_026527555.1_32,GCA_026527595.1_40,GCA_026527715.1_40,GCA_026527955.1_43,GCA_026527975.1_42,GCA_026528055.1_44,GCA_026528075.1_49,GCA_026528095.1_40,GCA_026528175.1_40,GCA_026528195.1_49,GCA_026528215.1_35,GCA_026528235.1_46,GCA_026528255.1_42,GCA_026528315.1_41,GCA_026528395.1_41,GCA_026528415.1_41,GCA_026528435.1_41,GCA_026528575.1_40,GCA_026528655.1_41,GCA_026528675.1_39,GCA_026528735.1_38,GCA_026528755.1_42,GCA_026528775.1_44,GCA_026528815.1_41,GCA_026528835.1_39,GCA_026528855.1_44,GCA_026528915.1_42,GCA_026528975.1_44,GCA_026529035.1_41,GCA_026529055.1_43,GCA_026529075.1_48,GCA_026529135.1_45,GCA_026529165.1_51,GCA_026529195.1_43,GCA_026529215.1_40,GCA_026529235.1_40,GCA_026529255.1_37,GCA_026529275.1_40,GCA_026529295.1_39,GCA_026529315.1_34,GCA_026529335.1_39,GCA_026529375.1_38,GCA_026529395.1_44,GCA_026530435.1_45,GCA_026530455.1_45,GCA_026530475.1_42,GCA_026530535.1_41,GCA_026530855.1_45,GCA_026530895.1_45,GCA_026535325.1_40	aafad37cb4162baad9fa39194db4ef4b	711db862568e6128c29f9597f4d63f76	1077	0.0	1
24152	GCA_022047425.1_3_fragment_1	aafad37cb4162baad9fa39194db4ef4b	8a783e8c66af6d57e5f1064468fed7c7	601	0.0	1
24153	GCA_900608485.1_3_fragment_7	aafad37cb4162baad9fa39194db4ef4b	da92518f2f52d2670ac38439a06e8b05	429	0.0	1
24154	GCA_015278055.1_1_fragment_20	aafad37cb4162baad9fa39194db4ef4b	2d6008b13368701f0f40e6eba3021380	227	0.0	1
24155	GCA_001901735.1_29_fragment_1	aafad37cb4162baad9fa39194db4ef4b	4e46d7e9ad2944feefda6f2314e6fb1f	604	0.0	1
24156	GCA_022016775.1_14_fragment_1	aafad37cb4162baad9fa39194db4ef4b	d61d6ce716346db1e26a8c9ae275b7ae	601	0.0	1
24157	GCA_900452115.1_2_fragment_7	aafad37cb4162baad9fa39194db4ef4b	5f0fdadf3555ac0186455da8b3683c69	281	0.0	1
24158	GCA_900452115.1_3_fragment_1	aafad37cb4162baad9fa39194db4ef4b	c0829311dbd7cebc4cb7a48924c47415	272	0.0	1
24159	GCA_900452115.1_2_fragment_13	aafad37cb4162baad9fa39194db4ef4b	2685bd5035b78a2759a207382430d92d	240	0.0	1
24160	GCA_023595525.1_325	aafad37cb4162baad9fa39194db4ef4b	1f7123d902cb6395f43845353ba50870	220	0.0	1
24161	GCA_019311285.1_252	aafad37cb4162baad9fa39194db4ef4b	33e91e3575e4a2117e9bd9e752f0842b	550	0.0	1
24162	GCA_022047425.1_39	aafad37cb4162baad9fa39194db4ef4b	71eb4e4af12bbc0ee734e825f7fa7e5e	1023	0.0	1
24163	GCA_023528515.1_2_fragment_1	aafad37cb4162baad9fa39194db4ef4b	6f7f619eadc7ea9aa8e179e531580e15	1314	0.0	1
24164	GCA_041203605.1_82,GCA_041204265.1_91	aafad37cb4162baad9fa39194db4ef4b	f4e9501954cad51165ff9caf2a5cb88c	255	0.0	1
24165	GCA_023673925.1_9_fragment_1	aafad37cb4162baad9fa39194db4ef4b	e647c1095205177cf2cf903f585b51ff	346	0.0	1
24166	GCA_001463665.1_200_fragment_1	aafad37cb4162baad9fa39194db4ef4b	29d4832b7ad6d30e92ee6c49d5f6587f	310	0.0	1
24167	GCA_004212525.1_196	aafad37cb4162baad9fa39194db4ef4b	3037bf54788af0958ea0fedbdbd77609	332	0.0	1
24168	GCA_016137455.1_36_fragment_2	aafad37cb4162baad9fa39194db4ef4b	3817c62319da41890694f571e3eb72cf	341	0.0	1
