ID,Not_TSP_probability,TSP_probability,Predicted_label
PMMXKJRW_CDS_1910,0.015715837,0.98428416,1.0
BQWVIJOH_CDS_0990,0.009534195,0.9904659,1.0
BQWVIJOH_CDS_0398,0.19949952,0.8005005,1.0
BQWVIJOH_CDS_0456,0.023219202,0.9767808,1.0
BQWVIJOH_CDS_1806,0.006616038,0.99338394,1.0
BQWVIJOH_CDS_0742,0.008993942,0.9910061,1.0
BQWVIJOH_CDS_0743,0.3054419,0.69455814,1.0
BQWVIJOH_CDS_1005,0.008461478,0.99153847,1.0
BQWVIJOH_CDS_5719,0.010517854,0.98948216,1.0
BQWVIJOH_CDS_0460,0.02824637,0.97175366,1.0
BQWVIJOH_CDS_7311,0.016513396,0.98348665,1.0
BQWVIJOH_CDS_6128,0.013895818,0.9861042,1.0
BQWVIJOH_CDS_0962,0.018480496,0.98151946,1.0
BQWVIJOH_CDS_4412,0.009350165,0.9906499,1.0
BQWVIJOH_CDS_1711,0.014790369,0.98520964,1.0
EEHTGCTX_CDS_3153,0.014423077,0.9855769,1.0
EEHTGCTX_CDS_6054,0.004997378,0.99500257,1.0
EEHTGCTX_CDS_6059,0.01149379,0.9885062,1.0
EEHTGCTX_CDS_6063,0.008759272,0.9912408,1.0
EEHTGCTX_CDS_5304,0.0065251486,0.9934749,1.0
EEHTGCTX_CDS_3725,0.009977431,0.9900226,1.0
EEHTGCTX_CDS_1335,0.019025423,0.9809746,1.0
EEHTGCTX_CDS_0951,0.005882616,0.9941174,1.0
EEHTGCTX_CDS_0803,0.00847958,0.99152046,1.0
EEHTGCTX_CDS_6505,0.017639415,0.9823606,1.0
EEHTGCTX_CDS_1590,0.03905257,0.96094745,1.0
EEHTGCTX_CDS_1039,0.020573312,0.9794266,1.0
GFQWOYZD_CDS_1997,0.011467759,0.9885322,1.0
GFQWOYZD_CDS_2000,0.029265596,0.97073436,1.0
GFQWOYZD_CDS_6587,0.008311353,0.99168867,1.0
GFQWOYZD_CDS_4725,0.017818687,0.9821813,1.0
GFQWOYZD_CDS_1735,0.0069760852,0.9930239,1.0
GFQWOYZD_CDS_6378,0.12357094,0.876429,1.0
GFQWOYZD_CDS_1062,0.01796637,0.98203367,1.0
GFQWOYZD_CDS_6257,0.02305279,0.9769472,1.0
GFQWOYZD_CDS_2715,0.027538735,0.9724612,1.0
GFQWOYZD_CDS_2969,0.018685982,0.98131406,1.0
GFQWOYZD_CDS_3896,0.056490768,0.94350916,1.0
GFQWOYZD_CDS_5780,0.0060477313,0.9939522,1.0
GFQWOYZD_CDS_4891,0.015528189,0.98447186,1.0
GFQWOYZD_CDS_4892,0.028631663,0.9713684,1.0
GFQWOYZD_CDS_3500,0.0087065715,0.9912934,1.0
GFQWOYZD_CDS_3044,0.005799501,0.99420047,1.0
GFQWOYZD_CDS_3977,0.008826582,0.99117345,1.0
GFQWOYZD_CDS_5081,0.040241316,0.9597587,1.0
WUMPIIPR_CDS_3101,0.008499087,0.99150085,1.0
WUMPIIPR_CDS_4167,0.009026086,0.9909739,1.0
WUMPIIPR_CDS_5960,0.19173408,0.8082659,1.0
WUMPIIPR_CDS_6000,0.014250619,0.98574936,1.0
WUMPIIPR_CDS_2725,0.009255691,0.9907443,1.0
WUMPIIPR_CDS_4793,0.027246749,0.9727533,1.0
XBVPJTFZ_CDS_6530,0.0043946207,0.9956054,1.0
XBVPJTFZ_CDS_4375,0.030899968,0.9691,1.0
XBVPJTFZ_CDS_2882,0.010093327,0.9899067,1.0
XBVPJTFZ_CDS_0038,0.15373254,0.8462675,1.0
XBVPJTFZ_CDS_3619,0.008641693,0.9913583,1.0
XBVPJTFZ_CDS_4268,0.09341508,0.90658486,1.0
BROIZGET_CDS_0959,0.006590043,0.99340993,1.0
BROIZGET_CDS_1609,0.012104604,0.98789537,1.0
BROIZGET_CDS_1742,0.010267506,0.98973244,1.0
BROIZGET_CDS_4357,0.009251481,0.99074847,1.0
BROIZGET_CDS_4639,0.013447106,0.9865529,1.0
BROIZGET_CDS_5262,0.103524335,0.8964757,1.0
BROIZGET_CDS_2762,0.004624127,0.9953759,1.0
BROIZGET_CDS_3229,0.0072951107,0.9927048,1.0
BROIZGET_CDS_4257,0.08469754,0.91530246,1.0
BROIZGET_CDS_4261,0.015179581,0.9848204,1.0
BROIZGET_CDS_2279,0.018663405,0.98133653,1.0
BROIZGET_CDS_1091,0.12211048,0.87788945,1.0
BROIZGET_CDS_4751,0.02791544,0.9720846,1.0
CQDFTTPQ_CDS_1958,0.38785893,0.612141,1.0
CQDFTTPQ_CDS_1388,0.019481836,0.9805181,1.0
CQDFTTPQ_CDS_1391,0.009301987,0.99069804,1.0
CQDFTTPQ_CDS_6185,0.010567737,0.98943233,1.0
CQDFTTPQ_CDS_4519,0.0075234445,0.9924765,1.0
CQDFTTPQ_CDS_2264,0.020276643,0.9797234,1.0
CQDFTTPQ_CDS_4842,0.009152167,0.9908478,1.0
CQDFTTPQ_CDS_4447,0.01907052,0.9809295,1.0
WSXYHDOS_CDS_0513,0.010827868,0.98917216,1.0
WSXYHDOS_CDS_5997,0.012520537,0.9874794,1.0
WSXYHDOS_CDS_6581,0.009228743,0.9907713,1.0
WSXYHDOS_CDS_4051,0.00936315,0.9906369,1.0
WSXYHDOS_CDS_5842,0.0065050093,0.99349505,1.0
WSXYHDOS_CDS_3961,0.009849414,0.9901506,1.0
SPAWZTPZ_CDS_1328,0.0128675075,0.98713243,1.0
SPAWZTPZ_CDS_3214,0.06726406,0.9327359,1.0
SPAWZTPZ_CDS_3961,0.008904656,0.9910953,1.0
SPAWZTPZ_CDS_0901,0.011699382,0.9883007,1.0
SPAWZTPZ_CDS_1939,0.006283789,0.9937162,1.0
LQIEQGPU_CDS_1730,0.1415625,0.8584375,1.0
LQIEQGPU_CDS_0872,0.007993574,0.9920065,1.0
LQIEQGPU_CDS_3460,0.40216327,0.59783673,1.0
LQIEQGPU_CDS_2706,0.014644783,0.98535526,1.0
LQIEQGPU_CDS_2709,0.010406891,0.98959315,1.0
LQIEQGPU_CDS_0362,0.014365115,0.98563486,1.0
LQIEQGPU_CDS_3614,0.041875236,0.9581247,1.0
LQIEQGPU_CDS_0063,0.010128156,0.9898719,1.0
LQIEQGPU_CDS_0066,0.0067825015,0.9932175,1.0
LQIEQGPU_CDS_4456,0.007273788,0.9927262,1.0
LQIEQGPU_CDS_6081,0.018052926,0.98194706,1.0
LQIEQGPU_CDS_2358,0.0063868747,0.9936132,1.0
LQIEQGPU_CDS_2203,0.10263672,0.8973633,1.0
LQIEQGPU_CDS_0830,0.011089949,0.9889101,1.0
LQIEQGPU_CDS_2095,0.0060278606,0.9939721,1.0
PJCXEQET_CDS_0203,0.006360234,0.99363977,1.0
PJCXEQET_CDS_1395,0.01238543,0.98761463,1.0
PJCXEQET_CDS_0346,0.030609008,0.96939105,1.0
PJCXEQET_CDS_3725,0.029237013,0.970763,1.0
PJCXEQET_CDS_2677,0.12981707,0.87018293,1.0
PJCXEQET_CDS_5077,0.019828735,0.9801713,1.0
PJCXEQET_CDS_5080,0.013072734,0.9869272,1.0
PJCXEQET_CDS_0730,0.011484447,0.98851556,1.0
PJCXEQET_CDS_4300,0.014282264,0.9857178,1.0
NQARWSOP_CDS_5919,0.019177653,0.9808224,1.0
NQARWSOP_CDS_1754,0.13429345,0.8657065,1.0
NQARWSOP_CDS_5654,0.0076530515,0.9923469,1.0
NQARWSOP_CDS_4166,0.008452354,0.99154764,1.0
NQARWSOP_CDS_5520,0.03288893,0.96711105,1.0
NQARWSOP_CDS_0903,0.023676682,0.9763233,1.0
NQARWSOP_CDS_6008,0.011909409,0.9880905,1.0
NQARWSOP_CDS_6011,0.0101634385,0.9898365,1.0
NQARWSOP_CDS_6235,0.025083847,0.9749162,1.0
NQARWSOP_CDS_0934,0.22244883,0.7775512,1.0
NQARWSOP_CDS_0623,0.008477384,0.99152267,1.0
NQARWSOP_CDS_0626,0.026376262,0.97362375,1.0
QVQZMARD_CDS_3963,0.012600626,0.98739934,1.0
QVQZMARD_CDS_0012,0.14647703,0.85352296,1.0
QVQZMARD_CDS_2767,0.006730687,0.99326926,1.0
QVQZMARD_CDS_7712,0.017543387,0.9824567,1.0
QVQZMARD_CDS_4833,0.004136698,0.9958633,1.0
QVQZMARD_CDS_4836,0.019383362,0.9806167,1.0
QVQZMARD_CDS_1344,0.011238186,0.98876184,1.0
QVQZMARD_CDS_3472,0.024852369,0.9751476,1.0
QVQZMARD_CDS_3347,0.010439371,0.9895606,1.0
QVQZMARD_CDS_4893,0.19765635,0.80234367,1.0
QVQZMARD_CDS_2623,0.009970589,0.9900294,1.0
QVQZMARD_CDS_7138,0.1912104,0.8087896,1.0
QVQZMARD_CDS_7140,0.021666218,0.97833383,1.0
QVQZMARD_CDS_7141,0.0794209,0.92057914,1.0
NLREEHLL_CDS_1227,0.018980177,0.9810198,1.0
NLREEHLL_CDS_5939,0.052859455,0.9471406,1.0
NLREEHLL_CDS_0788,0.004695289,0.9953047,1.0
NLREEHLL_CDS_1538,0.029113378,0.97088665,1.0
NLREEHLL_CDS_5191,0.018523112,0.98147684,1.0
NLREEHLL_CDS_1655,0.0054472648,0.9945528,1.0
NLREEHLL_CDS_1370,0.015910752,0.98408926,1.0
NLREEHLL_CDS_2533,0.0066479864,0.99335194,1.0
NLREEHLL_CDS_0615,0.0077454373,0.9922545,1.0
NLREEHLL_CDS_0258,0.01701473,0.9829853,1.0
NLREEHLL_CDS_0261,0.0090690525,0.990931,1.0
QOCQJGCJ_CDS_1691,0.010094174,0.9899058,1.0
QOCQJGCJ_CDS_1390,0.051092528,0.9489075,1.0
QOCQJGCJ_CDS_1391,0.039460365,0.96053964,1.0
QOCQJGCJ_CDS_1467,0.008607853,0.99139214,1.0
QOCQJGCJ_CDS_2117,0.0071360487,0.9928639,1.0
QOCQJGCJ_CDS_2118,0.022360643,0.9776393,1.0
QOCQJGCJ_CDS_2120,0.004863202,0.9951368,1.0
QOCQJGCJ_CDS_4517,0.03782149,0.9621785,1.0
QOCQJGCJ_CDS_2991,0.00903793,0.9909621,1.0
QOCQJGCJ_CDS_0278,0.019676384,0.9803237,1.0
QOCQJGCJ_CDS_1944,0.10791611,0.8920839,1.0
QOCQJGCJ_CDS_2209,0.28505588,0.7149441,1.0
QOCQJGCJ_CDS_2277,0.008803734,0.9911963,1.0
QOCQJGCJ_CDS_4122,0.011473085,0.98852694,1.0
QOCQJGCJ_CDS_5400,0.12195092,0.8780491,1.0
ZZXBDNQP_CDS_4051,0.017990118,0.9820098,1.0
ZZXBDNQP_CDS_3003,0.009748111,0.9902519,1.0
ZZXBDNQP_CDS_3006,0.009369109,0.9906309,1.0
ZZXBDNQP_CDS_4266,0.012825658,0.9871744,1.0
ZZXBDNQP_CDS_3907,0.012799787,0.98720014,1.0
ZZXBDNQP_CDS_3908,0.31902972,0.6809703,1.0
ZZXBDNQP_CDS_6334,0.016805451,0.98319453,1.0
ZZXBDNQP_CDS_0850,0.07770514,0.9222949,1.0
ZZXBDNQP_CDS_1124,0.0083781155,0.99162185,1.0
ZZXBDNQP_CDS_2292,0.010215268,0.9897848,1.0
ZZXBDNQP_CDS_5346,0.005465443,0.9945346,1.0
ZZXBDNQP_CDS_6648,0.110444374,0.8895556,1.0
ZZXBDNQP_CDS_1864,0.42966986,0.57033014,1.0
ZZXBDNQP_CDS_0943,0.008669394,0.9913306,1.0
BAVVCBDJ_CDS_2972,0.106219865,0.8937801,1.0
BAVVCBDJ_CDS_3411,0.011580038,0.98842,1.0
BAVVCBDJ_CDS_6898,0.0042232173,0.9957768,1.0
BAVVCBDJ_CDS_6279,0.2801635,0.7198365,1.0
BAVVCBDJ_CDS_6301,0.010967348,0.9890326,1.0
BAVVCBDJ_CDS_0771,0.0106364805,0.9893635,1.0
BAVVCBDJ_CDS_6775,0.02080007,0.97919995,1.0
BAVVCBDJ_CDS_4667,0.007523003,0.992477,1.0
BAVVCBDJ_CDS_4199,0.009340104,0.9906599,1.0
BAVVCBDJ_CDS_5033,0.010965564,0.9890344,1.0
IIKRLERK_CDS_2301,0.10775418,0.8922458,1.0
IIKRLERK_CDS_0059,0.013722146,0.9862779,1.0
IIKRLERK_CDS_5489,0.008130044,0.9918699,1.0
IIKRLERK_CDS_0372,0.007690972,0.992309,1.0
IIKRLERK_CDS_2961,0.008958201,0.99104184,1.0
IIKRLERK_CDS_3642,0.008543313,0.9914567,1.0
IIKRLERK_CDS_4158,0.010394876,0.9896052,1.0
IIKRLERK_CDS_5339,0.07594764,0.9240523,1.0
IIKRLERK_CDS_4718,0.01340924,0.98659074,1.0
IIKRLERK_CDS_0640,0.0077291983,0.9922708,1.0
WJPOZDLG_CDS_6207,0.021072537,0.9789275,1.0
WJPOZDLG_CDS_3834,0.009465492,0.99053454,1.0
WJPOZDLG_CDS_5016,0.013470259,0.9865297,1.0
WJPOZDLG_CDS_5950,0.01796902,0.982031,1.0
WJPOZDLG_CDS_6211,0.0059995446,0.99400043,1.0
WJPOZDLG_CDS_3319,0.008050163,0.9919498,1.0
WJPOZDLG_CDS_2885,0.0076141125,0.99238586,1.0
WJPOZDLG_CDS_0651,0.0072696186,0.9927303,1.0
WJPOZDLG_CDS_2416,0.00745494,0.99254507,1.0
WJPOZDLG_CDS_3929,0.0141943805,0.9858056,1.0
AOTKWLRB_CDS_1028,0.007069011,0.992931,1.0
AOTKWLRB_CDS_1031,0.017447658,0.9825523,1.0
AOTKWLRB_CDS_0282,0.008179949,0.9918201,1.0
AOTKWLRB_CDS_0285,0.017278982,0.98272103,1.0
AOTKWLRB_CDS_0575,0.006664756,0.99333525,1.0
AOTKWLRB_CDS_1116,0.01367689,0.9863231,1.0
AOTKWLRB_CDS_1119,0.010998846,0.98900115,1.0
AOTKWLRB_CDS_5483,0.0047559203,0.9952441,1.0
AOTKWLRB_CDS_6123,0.018115899,0.9818841,1.0
AOTKWLRB_CDS_0996,0.13277644,0.8672235,1.0
ZQCXIXNO_CDS_3126,0.010671866,0.9893281,1.0
ZQCXIXNO_CDS_1220,0.016264273,0.98373574,1.0
ZQCXIXNO_CDS_5620,0.011598532,0.9884015,1.0
ZQCXIXNO_CDS_6244,0.038567614,0.9614324,1.0
ZQCXIXNO_CDS_2005,0.014782838,0.98521715,1.0
ZQCXIXNO_CDS_6566,0.01903967,0.98096037,1.0
ZQCXIXNO_CDS_3776,0.020936426,0.9790636,1.0
ZQCXIXNO_CDS_6337,0.009473661,0.9905263,1.0
ZQCXIXNO_CDS_3169,0.0074297828,0.9925702,1.0
ZQCXIXNO_CDS_5209,0.27528787,0.72471213,1.0
ZQCXIXNO_CDS_1127,0.019893982,0.98010606,1.0
ZQCXIXNO_CDS_4786,0.0088300435,0.9911699,1.0
ZQCXIXNO_CDS_4789,0.011578499,0.98842156,1.0
ZQCXIXNO_CDS_0449,0.27580687,0.72419316,1.0
ZQCXIXNO_CDS_4020,0.36183092,0.6381691,1.0
JZITUQXJ_CDS_1821,0.031057259,0.9689427,1.0
JZITUQXJ_CDS_1410,0.089001335,0.9109987,1.0
JZITUQXJ_CDS_4702,0.015283517,0.98471653,1.0
JZITUQXJ_CDS_0063,0.009625057,0.99037486,1.0
JZITUQXJ_CDS_3807,0.0087847365,0.9912152,1.0
JZITUQXJ_CDS_1555,0.018345335,0.98165464,1.0
JZITUQXJ_CDS_5630,0.010721048,0.989279,1.0
JZITUQXJ_CDS_3871,0.044691395,0.9553086,1.0
JZITUQXJ_CDS_3876,0.008653716,0.9913463,1.0
JZITUQXJ_CDS_0456,0.006624289,0.9933757,1.0
JZITUQXJ_CDS_6301,0.009762076,0.9902379,1.0
JZITUQXJ_CDS_1117,0.15770991,0.8422901,1.0
JZITUQXJ_CDS_6138,0.012102848,0.98789716,1.0
JZITUQXJ_CDS_3043,0.1577628,0.8422372,1.0
JZITUQXJ_CDS_1585,0.004217927,0.99578214,1.0
JZITUQXJ_CDS_1588,0.029381627,0.97061837,1.0
JZITUQXJ_CDS_3625,0.004529617,0.9954704,1.0
JZITUQXJ_CDS_6303,0.24666671,0.7533333,1.0
XXUWOTAT_CDS_6695,0.014859433,0.98514056,1.0
XXUWOTAT_CDS_4323,0.021927623,0.9780724,1.0
XXUWOTAT_CDS_4326,0.023861077,0.97613895,1.0
XXUWOTAT_CDS_4328,0.029186642,0.9708134,1.0
XXUWOTAT_CDS_2391,0.0084192725,0.99158067,1.0
XXUWOTAT_CDS_1127,0.006885345,0.99311465,1.0
XXUWOTAT_CDS_4682,0.019579163,0.9804208,1.0
XXUWOTAT_CDS_1832,0.004601436,0.9953986,1.0
XXUWOTAT_CDS_6780,0.0126212165,0.9873788,1.0
XXUWOTAT_CDS_5622,0.007073347,0.99292666,1.0
XXUWOTAT_CDS_1221,0.003941522,0.99605846,1.0
XXUWOTAT_CDS_5213,0.18570329,0.8142967,1.0
XXUWOTAT_CDS_6871,0.0074801883,0.99251986,1.0
XXUWOTAT_CDS_1483,0.008486247,0.9915138,1.0
QBASNVUA_CDS_2386,0.050442476,0.94955754,1.0
QBASNVUA_CDS_2695,0.015128725,0.9848713,1.0
QBASNVUA_CDS_2697,0.03201855,0.9679815,1.0
QBASNVUA_CDS_1755,0.006193953,0.9938061,1.0
QBASNVUA_CDS_1758,0.026227752,0.9737723,1.0
QBASNVUA_CDS_1643,0.085270666,0.91472936,1.0
QBASNVUA_CDS_2887,0.009303629,0.99069643,1.0
PDDGXXUM_CDS_1229,0.007382817,0.9926172,1.0
PDDGXXUM_CDS_4276,0.01692797,0.98307204,1.0
PDDGXXUM_CDS_1980,0.008422012,0.991578,1.0
PDDGXXUM_CDS_6554,0.18215169,0.8178483,1.0
PDDGXXUM_CDS_1727,0.008670476,0.99132955,1.0
PDDGXXUM_CDS_5179,0.010035281,0.9899648,1.0
PDDGXXUM_CDS_0282,0.013215221,0.98678476,1.0
PDDGXXUM_CDS_0918,0.022209791,0.97779024,1.0
PDDGXXUM_CDS_1455,0.004738307,0.99526167,1.0
PDDGXXUM_CDS_1461,0.009462735,0.9905372,1.0
JEOMWSSI_CDS_4363,0.025891388,0.9741086,1.0
JEOMWSSI_CDS_2638,0.008904874,0.99109507,1.0
JEOMWSSI_CDS_5020,0.0035118703,0.9964881,1.0
JEOMWSSI_CDS_5023,0.021479506,0.9785205,1.0
JEOMWSSI_CDS_6762,0.013582157,0.9864179,1.0
JEOMWSSI_CDS_5659,0.005707465,0.9942925,1.0
JEOMWSSI_CDS_6103,0.025068203,0.97493184,1.0
XNTAVDOA_CDS_4828,0.024631537,0.9753685,1.0
XNTAVDOA_CDS_4830,0.010424151,0.98957586,1.0
XNTAVDOA_CDS_4630,0.012047109,0.9879529,1.0
XNTAVDOA_CDS_4633,0.015384854,0.98461515,1.0
XNTAVDOA_CDS_1818,0.121420346,0.8785796,1.0
XNTAVDOA_CDS_3110,0.27243644,0.72756356,1.0
XNTAVDOA_CDS_0308,0.017808644,0.9821914,1.0
XNTAVDOA_CDS_1566,0.02001448,0.9799855,1.0
XNTAVDOA_CDS_2890,0.02378837,0.9762116,1.0
XNTAVDOA_CDS_3579,0.040137995,0.95986193,1.0
XNTAVDOA_CDS_0062,0.008445008,0.99155504,1.0
XNTAVDOA_CDS_3836,0.008418532,0.9915815,1.0
XNTAVDOA_CDS_4535,0.0048868107,0.9951132,1.0
XNTAVDOA_CDS_4538,0.0774688,0.92253125,1.0
XNTAVDOA_CDS_4541,0.024478339,0.9755216,1.0
XNTAVDOA_CDS_1648,0.00707112,0.9929289,1.0
XNTAVDOA_CDS_0656,0.0055813966,0.9944186,1.0
XNTAVDOA_CDS_0074,0.00747597,0.9925241,1.0
XNTAVDOA_CDS_4988,0.0066872295,0.9933128,1.0
NNRGPKIM_CDS_2168,0.018791921,0.9812081,1.0
NNRGPKIM_CDS_0824,0.010890071,0.98911,1.0
NNRGPKIM_CDS_2321,0.008252914,0.991747,1.0
NNRGPKIM_CDS_0390,0.047146454,0.9528535,1.0
NNRGPKIM_CDS_3051,0.1647305,0.83526945,1.0
NNRGPKIM_CDS_4248,0.008252044,0.991748,1.0
NNRGPKIM_CDS_4251,0.020347035,0.979653,1.0
NNRGPKIM_CDS_1989,0.013747918,0.986252,1.0
NNRGPKIM_CDS_5484,0.034539215,0.9654608,1.0
NNRGPKIM_CDS_3325,0.11828639,0.88171357,1.0
NNRGPKIM_CDS_3957,0.008826945,0.9911731,1.0
NNRGPKIM_CDS_1294,0.005770502,0.99422956,1.0
NNRGPKIM_CDS_5182,0.007452671,0.99254733,1.0
NNRGPKIM_CDS_0501,0.0091694975,0.99083054,1.0
NNRGPKIM_CDS_5514,0.0076070176,0.992393,1.0
NNRGPKIM_CDS_2927,0.009486501,0.99051344,1.0
QJIFRFAA_CDS_6702,0.0066776513,0.9933223,1.0
UPEGJWIB_CDS_2495,0.007446822,0.9925532,1.0
UPEGJWIB_CDS_5703,0.009565775,0.99043417,1.0
UPEGJWIB_CDS_5350,0.16953546,0.83046454,1.0
KVFVXOFT_CDS_0001,0.00785832,0.9921417,1.0
KVFVXOFT_CDS_5183,0.005997225,0.99400276,1.0
KVFVXOFT_CDS_1759,0.006041632,0.99395835,1.0
KVFVXOFT_CDS_1373,0.0151211815,0.98487884,1.0
KVFVXOFT_CDS_5749,0.010507418,0.98949254,1.0
KVFVXOFT_CDS_5754,0.009772259,0.9902277,1.0
KVFVXOFT_CDS_1786,0.0144953085,0.9855047,1.0
KVFVXOFT_CDS_1789,0.0051262043,0.9948738,1.0
KVFVXOFT_CDS_7298,0.1311565,0.86884344,1.0
KVFVXOFT_CDS_6071,0.016429681,0.98357034,1.0
KVFVXOFT_CDS_6075,0.0069108573,0.99308914,1.0
KVFVXOFT_CDS_5387,0.012667032,0.987333,1.0
KVFVXOFT_CDS_5391,0.008731651,0.9912683,1.0
PWGCEXDA_CDS_6171,0.007178353,0.99282163,1.0
PWGCEXDA_CDS_3739,0.013688422,0.9863116,1.0
PWGCEXDA_CDS_6253,0.009710439,0.9902895,1.0
PWGCEXDA_CDS_6072,0.016675686,0.9833243,1.0
PWGCEXDA_CDS_3370,0.013460738,0.9865392,1.0
PWGCEXDA_CDS_2518,0.008945714,0.99105436,1.0
PWGCEXDA_CDS_2521,0.007971461,0.99202853,1.0
PWGCEXDA_CDS_5818,0.010784002,0.98921597,1.0
PWGCEXDA_CDS_4818,0.008659858,0.9913401,1.0
PWGCEXDA_CDS_4821,0.01173242,0.9882676,1.0
PWGCEXDA_CDS_1675,0.3588748,0.6411252,1.0
PWGCEXDA_CDS_5083,0.0070123062,0.9929877,1.0
PWGCEXDA_CDS_6793,0.015174164,0.9848259,1.0
PWGCEXDA_CDS_2205,0.1277135,0.87228644,1.0
PWGCEXDA_CDS_6689,0.015080015,0.98492,1.0
PWGCEXDA_CDS_4706,0.1277086,0.8722914,1.0
PWGCEXDA_CDS_4707,0.008496227,0.9915038,1.0
PWGCEXDA_CDS_1062,0.005617748,0.99438226,1.0
XEORBCBY_CDS_7061,0.022389619,0.9776104,1.0
XEORBCBY_CDS_6506,0.010829773,0.98917025,1.0
XEORBCBY_CDS_6835,0.02187318,0.97812676,1.0
XEORBCBY_CDS_6222,0.010558879,0.98944104,1.0
XEORBCBY_CDS_6842,0.0107699465,0.9892301,1.0
XEORBCBY_CDS_0382,0.01265623,0.9873438,1.0
XEORBCBY_CDS_5333,0.0046323426,0.99536765,1.0
XEORBCBY_CDS_6989,0.031397957,0.96860206,1.0
XEORBCBY_CDS_6334,0.014168796,0.9858312,1.0
XEORBCBY_CDS_6337,0.0065030986,0.9934969,1.0
XEORBCBY_CDS_7026,0.0071712737,0.99282867,1.0
XEORBCBY_CDS_4275,0.0060078516,0.99399215,1.0
NILIXBQO_CDS_4787,0.018884925,0.98111504,1.0
NILIXBQO_CDS_4790,0.014453524,0.98554647,1.0
NILIXBQO_CDS_3227,0.011927811,0.98807216,1.0
NILIXBQO_CDS_0059,0.010680907,0.98931915,1.0
NILIXBQO_CDS_0062,0.005495679,0.99450433,1.0
NILIXBQO_CDS_4621,0.01122817,0.98877186,1.0
NILIXBQO_CDS_6452,0.011615535,0.9883845,1.0
NILIXBQO_CDS_4623,0.017526325,0.9824737,1.0
NILIXBQO_CDS_6532,0.008330017,0.99167,1.0
NILIXBQO_CDS_2735,0.026232123,0.9737679,1.0
NILIXBQO_CDS_5101,0.012313568,0.9876865,1.0
NILIXBQO_CDS_5746,0.0143615175,0.98563844,1.0
NILIXBQO_CDS_5429,0.005722143,0.99427783,1.0
JKUPPCZP_CDS_1213,0.014102717,0.9858973,1.0
JKUPPCZP_CDS_3433,0.008075471,0.9919246,1.0
JKUPPCZP_CDS_4473,0.0103202015,0.9896798,1.0
JKUPPCZP_CDS_4476,0.023813976,0.9761861,1.0
JKUPPCZP_CDS_3105,0.01067815,0.9893218,1.0
JKUPPCZP_CDS_3123,0.022687962,0.97731197,1.0
JKUPPCZP_CDS_6102,0.00856626,0.99143374,1.0
JKUPPCZP_CDS_2224,0.010096318,0.9899037,1.0
JKUPPCZP_CDS_0755,0.017218698,0.98278123,1.0
JKUPPCZP_CDS_5008,0.015773319,0.98422664,1.0
JKUPPCZP_CDS_3709,0.017322792,0.98267716,1.0
JKUPPCZP_CDS_3711,0.01613643,0.9838636,1.0
UEWDZYNJ_CDS_6721,0.009478342,0.99052167,1.0
UEWDZYNJ_CDS_2625,0.13960446,0.86039555,1.0
UEWDZYNJ_CDS_1103,0.009181145,0.9908188,1.0
UEWDZYNJ_CDS_1911,0.008245124,0.9917549,1.0
UEWDZYNJ_CDS_6135,0.017342178,0.98265785,1.0
UEWDZYNJ_CDS_2644,0.02566549,0.97433454,1.0
UEWDZYNJ_CDS_2647,0.01821496,0.98178506,1.0
UEWDZYNJ_CDS_0778,0.48012152,0.5198785,1.0
UEWDZYNJ_CDS_4677,0.012345156,0.98765486,1.0
UEWDZYNJ_CDS_5188,0.014601722,0.9853983,1.0
UEWDZYNJ_CDS_5191,0.012738266,0.9872617,1.0
UEWDZYNJ_CDS_1163,0.009832705,0.99016726,1.0
UEWDZYNJ_CDS_2351,0.011409101,0.9885909,1.0
UEWDZYNJ_CDS_0849,0.010488883,0.9895111,1.0
UEWDZYNJ_CDS_1582,0.0031565982,0.99684346,1.0
UEWDZYNJ_CDS_6774,0.006629327,0.99337065,1.0
BPBISDZW_CDS_0909,0.008427159,0.99157286,1.0
BPBISDZW_CDS_2775,0.006931308,0.9930687,1.0
BPBISDZW_CDS_0179,0.010782864,0.98921716,1.0
BPBISDZW_CDS_6693,0.008954748,0.9910452,1.0
BPBISDZW_CDS_6696,0.0057408083,0.99425924,1.0
BPBISDZW_CDS_3119,0.02176807,0.97823197,1.0
BPBISDZW_CDS_2934,0.008814325,0.9911857,1.0
BPBISDZW_CDS_4035,0.016549885,0.9834501,1.0
BPBISDZW_CDS_5171,0.018385537,0.9816144,1.0
BPBISDZW_CDS_5482,0.012843267,0.9871567,1.0
KIMZRLBM_CDS_4203,0.045511294,0.9544887,1.0
KIMZRLBM_CDS_2505,0.038611073,0.96138895,1.0
KIMZRLBM_CDS_3744,0.046226814,0.9537732,1.0
KIMZRLBM_CDS_3188,0.013559509,0.9864405,1.0
KIMZRLBM_CDS_4528,0.02180856,0.97819144,1.0
KIMZRLBM_CDS_4099,0.0066821505,0.99331784,1.0
KIMZRLBM_CDS_2528,0.010126521,0.9898735,1.0
KIMZRLBM_CDS_3822,0.007918357,0.99208164,1.0
KIMZRLBM_CDS_0714,0.13189796,0.868102,1.0
KIMZRLBM_CDS_2782,0.008537426,0.9914625,1.0
KIMZRLBM_CDS_4105,0.02156445,0.9784355,1.0
KIMZRLBM_CDS_4108,0.037855208,0.96214485,1.0
KIMZRLBM_CDS_5215,0.022198394,0.9778016,1.0
